City	Month	Year	CO	O3	Temperature
Fez	8	2005	12.151	269.437	19
Fez	8	2005	6.494	243.737	28
Fez	8	2005	9.802	272.522	15
Fez	8	2005	7.157	230.998	12
Fez	8	2005	5.772	249.156	20
Casablanca	8	2005	11.747	223.303	11
Casablanca	8	2005	4.62	258.254	14
Casablanca	8	2005	13.357	290.978	25
Casablanca	8	2005	11.543	274.199	20
Casablanca	8	2005	7.424	242.908	18
Casablanca	8	2005	9.47	254.196	22
Casablanca	8	2005	13.152	282.661	25
Rabat	8	2005	13.499	235.896	24
Rabat	8	2005	4.774	258.851	21
Rabat	8	2005	8.825	235.459	19
Rabat	8	2005	8.305	229.877	14
Meknes	8	2005	12.297	250.441	25
Meknes	8	2005	9.416	200.584	26
Meknes	8	2005	10.357	276.33	16
Meknes	8	2005	8.048	213.973	27
Fez	8	2005	10.51	295.952	21
Fez	8	2005	9.195	242.998	26
Fez	8	2005	8.86	223.095	28
Fez	8	2005	10.684	216.599	25
Fez	8	2005	13.233	237.017	23
Casablanca	8	2005	8.329	258.123	17
Casablanca	8	2005	12.658	290.04	21
Casablanca	8	2005	9.862	284.182	10
Casablanca	8	2005	12.762	203.405	29
Casablanca	8	2005	10.944	214.234	17
Casablanca	8	2005	9.788	239.015	14
Casablanca	8	2005	9.747	230.321	21
Rabat	8	2005	5.857	243.449	19
Rabat	8	2005	13.757	228.533	23
Rabat	8	2005	9.093	261.62	27
Rabat	8	2005	9.015	258.188	19
Meknes	8	2005	7.837	252.382	24
Meknes	8	2005	11.45	219.901	26
Meknes	8	2005	9.469	288.088	12
Meknes	8	2005	13.325	286.38	13
Fez	8	2005	11.997	246.772	12
Fez	8	2005	4.061	270.073	27
Fez	8	2005	10.124	250.461	29
Fez	8	2005	7.568	253.866	17
Fez	8	2005	6.574	223.386	25
Casablanca	8	2005	8.641	275.767	29
Casablanca	8	2005	6.363	256.375	22
Casablanca	8	2005	4.119	283.623	19
Casablanca	8	2005	8.519	236.636	21
Casablanca	8	2005	12.253	225.795	11
Casablanca	8	2005	5.744	288.638	18
Casablanca	8	2005	12.477	227.606	12
Rabat	8	2005	8.887	299.56	20
Rabat	8	2005	11.077	259.508	26
Rabat	8	2005	6.72	219.905	16
Rabat	8	2005	9.265	270.514	24
Meknes	8	2005	6.592	254.875	12
Meknes	8	2005	10.316	286.452	26
Meknes	8	2005	6.498	224.85	11
Meknes	8	2005	13.389	215.563	20
Fez	8	2005	9.279	206.653	17
Fez	8	2005	11.271	293.419	28
Fez	8	2005	5.986	218.317	22
Fez	8	2005	8.014	246.333	14
Fez	8	2005	7.752	215.002	29
Casablanca	8	2005	5.42	268.08	15
Casablanca	8	2005	13.93	208.945	15
Casablanca	8	2005	7.858	263.726	18
Casablanca	8	2005	13.44	258.515	11
Casablanca	8	2005	10.501	230.083	13
Casablanca	8	2005	13.695	219.544	13
Casablanca	8	2005	9.733	208.314	25
Rabat	8	2005	13.622	270.597	20
Rabat	8	2005	10.473	277.399	19
Rabat	8	2005	13.558	270.043	11
Rabat	8	2005	6.066	277.514	20
Meknes	8	2005	8.56	249.656	29
Meknes	8	2005	10.696	246.501	20
Meknes	8	2005	8.237	277.644	16
Meknes	8	2005	9.282	269.765	24
Fez	8	2005	12.868	211.678	11
Fez	8	2005	6.083	265.959	27
Fez	8	2005	13.574	210.193	19
Fez	8	2005	13.538	227.248	11
Fez	8	2005	5.355	293.803	17
Casablanca	8	2005	9.087	258.434	25
Casablanca	8	2005	10.165	298.271	21
Casablanca	8	2005	13.804	252.036	24
Casablanca	8	2005	11.664	259.82	22
Casablanca	8	2005	9.676	270.956	17
Casablanca	8	2005	8.428	255.536	10
Casablanca	8	2005	10.198	229.815	13
Rabat	8	2005	12.677	272.502	26
Rabat	8	2005	9.742	211.694	19
Rabat	8	2005	12.038	285.814	14
Rabat	8	2005	10.525	275.464	20
Meknes	8	2005	10.671	238.907	21
Meknes	8	2005	11.62	276.389	10
Meknes	8	2005	7.799	238.04	12
Meknes	8	2005	11.858	228.501	17
Fez	8	2005	8.037	249.561	16
Fez	8	2005	13.872	256.443	28
Fez	8	2005	4.836	261.101	17
Fez	8	2005	13.592	217.969	13
Fez	8	2005	5.263	257.952	29
Casablanca	8	2005	9.63	221.378	23
Casablanca	8	2005	5.077	285.309	19
Casablanca	8	2005	4.722	230.639	28
Casablanca	8	2005	9.334	294.719	29
Casablanca	8	2005	6.804	239.535	11
Casablanca	8	2005	6.331	232.857	19
Casablanca	8	2005	11.902	233.304	26
Rabat	8	2005	11.39	227.726	23
Rabat	8	2005	12.857	267.189	18
Rabat	8	2005	7.998	275.381	13
Rabat	8	2005	13.515	215.777	16
Meknes	8	2005	13.721	231.696	12
Meknes	8	2005	5.983	259.343	10
Meknes	8	2005	12.037	270.824	22
Meknes	8	2005	6.394	297.663	27
Fez	8	2005	12.143	211.994	13
Fez	8	2005	11.137	243.025	24
Fez	8	2005	11.366	240.564	23
Fez	8	2005	7.397	203.496	10
Fez	8	2005	12.411	243.225	21
Casablanca	8	2005	13.935	267.363	27
Casablanca	8	2005	7.674	215.748	19
Casablanca	8	2005	7.676	264.009	18
Casablanca	8	2005	6.584	221.315	26
Casablanca	8	2005	11.832	237.397	15
Casablanca	8	2005	10.649	235.715	25
Casablanca	8	2005	10.521	258.87	11
Rabat	8	2005	10.64	207.73	14
Rabat	8	2005	6.636	231.595	25
Rabat	8	2005	10.144	227.576	11
Rabat	8	2005	6.445	209.766	28
Meknes	8	2005	6.016	244.067	15
Meknes	8	2005	4.18	221.616	29
Meknes	8	2005	9.177	251.724	13
Meknes	8	2005	12.457	270.203	19
Fez	8	2005	13.226	234.963	29
Fez	8	2005	6.705	241.887	24
Fez	8	2005	9.81	238.501	21
Fez	8	2005	11.718	219.783	10
Fez	8	2005	13.714	222.863	29
Casablanca	8	2005	4.56	249.602	26
Casablanca	8	2005	11.108	298.875	24
Casablanca	8	2005	5.48	228.48	15
Casablanca	8	2005	7.45	278.548	17
Casablanca	8	2005	7.981	273.677	16
Casablanca	8	2005	9.281	253.244	24
Casablanca	8	2005	6.662	215.168	12
Rabat	8	2005	5.988	207.301	15
Rabat	8	2005	11.096	261.418	14
Rabat	8	2005	6.539	285.923	19
Rabat	8	2005	4.305	203.354	20
Meknes	8	2005	8.533	257.836	20
Meknes	8	2005	9.127	249.454	17
Meknes	8	2005	9.422	245.963	10
Meknes	8	2005	9.577	208.276	17
Fez	8	2005	10.01	218.217	19
Fez	8	2005	12.107	259.723	10
Fez	8	2005	4.453	247.106	10
Fez	8	2005	7.14	258.163	17
Fez	8	2005	13.326	247.728	22
Casablanca	8	2005	6.893	230.475	22
Casablanca	8	2005	9.919	298.456	26
Casablanca	8	2005	11.048	200.096	27
Casablanca	8	2005	6.824	203.531	13
Casablanca	8	2005	11.312	200.752	28
Casablanca	8	2005	13.852	294.517	13
Casablanca	8	2005	13.931	224.366	20
Rabat	8	2005	10.328	296.954	17
Rabat	8	2005	4.975	294.206	12
Rabat	8	2005	11.065	289.267	29
Rabat	8	2005	7.652	242.621	18
Meknes	8	2005	6.874	221.876	12
Meknes	8	2005	8.921	283.583	12
Meknes	8	2005	6.596	271.508	14
Meknes	8	2005	8.785	203.799	21
Fez	8	2005	6.321	288.788	17
Fez	8	2005	6.359	202.703	11
Fez	8	2005	8.382	230.247	24
Fez	8	2005	11.238	237.048	14
Fez	8	2005	9.103	271.954	14
Casablanca	8	2005	6.072	243.134	27
Casablanca	8	2005	5.245	270.003	16
Casablanca	8	2005	6.405	265.913	18
Casablanca	8	2005	13.196	266.186	11
Casablanca	8	2005	9.329	215.377	17
Casablanca	8	2005	4.156	200.522	24
Casablanca	8	2005	12.248	230.379	15
Rabat	8	2005	11.782	224.468	29
Rabat	8	2005	8.355	200.625	10
Rabat	8	2005	11.134	245.954	12
Rabat	8	2005	10.366	258.089	16
Meknes	8	2005	7.297	277.673	15
Meknes	8	2005	13.334	226.884	22
Meknes	8	2005	8.675	294.5	28
Meknes	8	2005	12.9	284.342	13
Fez	8	2005	5.203	228.851	28
Fez	8	2005	9.11	270.887	23
Fez	8	2005	8.272	236.612	10
Fez	8	2005	12.187	274.248	28
Fez	8	2005	11.567	224.845	27
Casablanca	8	2005	5.619	265.262	12
Casablanca	8	2005	8.113	268.068	22
Casablanca	8	2005	7.296	224.776	14
Casablanca	8	2005	9.495	290.201	25
Casablanca	8	2005	10.607	260.208	28
Casablanca	8	2005	8.643	209.85	18
Casablanca	8	2005	10.127	213.084	23
Rabat	8	2005	9.535	266.695	12
Rabat	8	2005	4.426	299.731	18
Rabat	8	2005	11.265	272.343	24
Rabat	8	2005	8.785	226.339	25
Meknes	8	2005	9.613	294.712	14
Meknes	8	2005	4.328	270.76	16
Meknes	8	2005	10.898	200.949	12
Meknes	8	2005	13.52	224.492	23
Fez	8	2005	5.839	296.477	16
Fez	8	2005	6.955	299.315	20
Fez	8	2005	11.298	231.306	26
Fez	8	2005	6.624	267.623	23
Fez	8	2005	5.449	204.173	15
Casablanca	8	2005	6.2	232.18	19
Casablanca	8	2005	5.289	227.279	22
Casablanca	8	2005	10.334	238.432	23
Casablanca	8	2005	8.79	238.701	17
Casablanca	8	2005	5.782	253.011	13
Casablanca	8	2005	6.165	205.286	15
Casablanca	8	2005	6.642	261.09	17
Rabat	8	2005	6.207	284.699	21
Rabat	8	2005	10.677	243.099	18
Rabat	8	2005	6.84	223.77	28
Rabat	8	2005	10.223	292.989	21
Meknes	8	2005	6.89	289.827	12
Meknes	8	2005	9.375	202.195	10
Meknes	8	2005	6.623	247.518	12
Meknes	8	2005	7.875	296.403	25
Fez	8	2005	12.932	295.663	16
Fez	8	2005	13.399	234.443	14
Fez	8	2005	13.336	215.937	29
Fez	8	2005	8.647	267.626	10
Fez	8	2005	12.757	239.478	17
Casablanca	8	2005	10.533	283.154	27
Casablanca	8	2005	13.771	206.424	18
Casablanca	8	2005	6.262	254.544	11
Casablanca	8	2005	11.371	224.351	10
Casablanca	8	2005	6.966	204.505	20
Casablanca	8	2005	10.742	234.927	29
Casablanca	8	2005	4.283	234.446	23
Rabat	8	2005	4.609	202.803	18
Rabat	8	2005	9.383	257.863	19
Rabat	8	2005	9.642	256.265	20
Rabat	8	2005	8.407	215.876	29
Meknes	8	2005	12.929	279.058	10
Meknes	8	2005	6.553	284.453	26
Meknes	8	2005	8.278	242.136	28
Meknes	8	2005	12.115	247.109	25
Fez	8	2005	7.657	237.59	23
Fez	8	2005	8.364	271.815	20
Fez	8	2005	13.325	277.708	24
Fez	8	2005	11.993	224.747	20
Fez	8	2005	9.747	249.661	25
Casablanca	8	2005	9.732	246.696	27
Casablanca	8	2005	8.477	274.739	16
Casablanca	8	2005	10.598	299.477	16
Casablanca	8	2005	11.088	219.175	27
Casablanca	8	2005	5.948	220.427	14
Casablanca	8	2005	8.604	270.365	25
Casablanca	8	2005	5.213	287.639	20
Rabat	8	2005	8.69	282.771	28
Rabat	8	2005	5.356	279.087	25
Rabat	8	2005	12.887	280.464	11
Rabat	8	2005	11.474	221.535	26
Meknes	8	2005	7.1	226.597	21
Meknes	8	2005	11	225.771	12
Meknes	8	2005	5.864	290.609	17
Meknes	8	2005	7.806	296.79	17
Fez	8	2005	13.416	206.195	16
Fez	8	2005	9.595	282.32	25
Fez	8	2005	6.712	236.573	25
Fez	8	2005	4.371	219.051	18
Fez	8	2005	9.487	225.609	16
Casablanca	8	2005	11.704	261.025	13
Casablanca	8	2005	5.55	232.339	20
Casablanca	8	2005	5.596	279.069	12
Casablanca	8	2005	4.877	299.967	21
Casablanca	8	2005	13.941	248.252	11
Casablanca	8	2005	10.672	224.855	12
Casablanca	8	2005	4.054	244.401	11
Rabat	8	2005	6.399	211.341	12
Rabat	8	2005	4.944	221.825	10
Rabat	8	2005	5.958	206.114	21
Rabat	8	2005	8.615	206.168	29
Meknes	8	2005	7.985	230.856	24
Meknes	8	2005	7.2	254.745	26
Meknes	8	2005	5.273	295.864	25
Meknes	8	2005	7.01	280.891	26
Fez	8	2005	12.245	294.824	13
Fez	8	2005	8.816	201.857	29
Fez	8	2005	8.136	248.532	23
Fez	8	2005	6.963	223.984	15
Fez	8	2005	8.753	219.915	12
Casablanca	8	2005	5.762	205.748	19
Casablanca	8	2005	9.361	295.573	14
Casablanca	8	2005	7.834	218.425	25
Casablanca	8	2005	7.434	232.127	22
Casablanca	8	2005	4.645	221.762	27
Casablanca	8	2005	10.848	200.67	18
Casablanca	8	2005	8.909	220.184	12
Rabat	8	2005	5.812	283.481	20
Rabat	8	2005	13.607	261.704	23
Rabat	8	2005	7.519	294.154	16
Rabat	8	2005	13.161	280.327	25
Meknes	8	2005	4.876	251.345	19
Meknes	8	2005	13.085	208.822	29
Meknes	8	2005	4.895	256.724	10
Meknes	8	2005	10.258	253.509	19
Fez	8	2005	8.886	283.781	28
Fez	8	2005	11.27	275.141	24
Fez	8	2005	12.748	229.029	26
Fez	8	2005	9.554	224.07	28
Fez	8	2005	8.652	242.474	14
Casablanca	8	2005	13.391	267.963	29
Casablanca	8	2005	7.371	247.565	17
Casablanca	8	2005	12.546	211.625	24
Casablanca	8	2005	10.713	242.437	16
Casablanca	8	2005	8.1	257.424	28
Casablanca	8	2005	8.956	254.454	17
Casablanca	8	2005	7.993	230.229	14
Rabat	8	2005	9.862	252.013	16
Rabat	8	2005	5.507	266.093	20
Rabat	8	2005	6.495	253.347	25
Rabat	8	2005	6.65	261.795	15
Meknes	8	2005	13.833	253.713	19
Meknes	8	2005	7.862	230.235	16
Meknes	8	2005	11.239	208.674	21
Meknes	8	2005	9.434	251.157	12
Fez	8	2005	7.663	287.242	18
Fez	8	2005	7.646	220.52	10
Fez	8	2005	9.2	206.756	12
Fez	8	2005	4.559	245.688	11
Fez	8	2005	11.166	296.618	25
Casablanca	8	2005	7.372	208.667	28
Casablanca	8	2005	8.289	266.971	18
Casablanca	8	2005	9.291	233.281	10
Casablanca	8	2005	4.782	251.056	21
Casablanca	8	2005	5.889	229.31	13
Casablanca	8	2005	12.257	275.265	18
Casablanca	8	2005	13.302	292.563	25
Rabat	8	2005	7.8	267.329	17
Rabat	8	2005	12.863	213.229	19
Rabat	8	2005	6.226	210.653	29
Rabat	8	2005	10.408	272.686	15
Meknes	8	2005	7.6	297.26	13
Meknes	8	2005	13.728	276.549	21
Meknes	8	2005	12.984	215.02	13
Meknes	8	2005	6.944	289.734	20
Fez	8	2005	8.899	278.532	18
Fez	8	2005	10.953	271.479	12
Fez	8	2005	9.816	280.54	17
Fez	8	2005	7.416	262.724	14
Fez	8	2005	6.678	270.537	27
Casablanca	8	2005	10.153	211.749	16
Casablanca	8	2005	4.701	248.031	25
Casablanca	8	2005	12.989	233.875	14
Casablanca	8	2005	11.345	293.003	11
Casablanca	8	2005	11.193	249.995	27
Casablanca	8	2005	12.118	297.27	28
Casablanca	8	2005	11.882	294.89	12
Rabat	8	2005	6.756	260.652	26
Rabat	8	2005	13.685	201.604	20
Rabat	8	2005	8.784	202.023	23
Rabat	8	2005	13.879	278.872	16
Meknes	8	2005	10.218	269.402	15
Meknes	8	2005	10.322	257.022	16
Meknes	8	2005	10.194	284.415	18
Meknes	8	2005	13.122	223.813	12
Fez	8	2005	9.924	292.974	16
Fez	8	2005	12.097	220.849	19
Fez	8	2005	8.661	224.491	10
Fez	8	2005	6.154	274.093	15
Fez	8	2005	7.158	258.389	27
Casablanca	8	2005	13.164	206.744	12
Casablanca	8	2005	11.492	240.779	23
Casablanca	8	2005	13.501	240.166	27
Casablanca	8	2005	10.792	238.668	23
Casablanca	8	2005	10.715	214.411	17
Casablanca	8	2005	10.067	228.889	14
Casablanca	8	2005	8.164	286.324	10
Rabat	8	2005	12.997	222.109	15
Rabat	8	2005	9.252	297.863	11
Rabat	8	2005	4.72	284.516	15
Rabat	8	2005	7.006	222.771	13
Meknes	8	2005	4.533	236.546	15
Meknes	8	2005	4.561	282.643	12
Meknes	8	2005	11.552	271.314	16
Meknes	8	2005	7.312	241.837	15
Fez	8	2005	8.584	203.08	21
Fez	8	2005	13.345	202.931	13
Fez	8	2005	7.331	236.32	20
Fez	8	2005	12.408	243.742	14
Fez	8	2005	10.861	250.089	22
Casablanca	8	2005	13.138	264.369	15
Casablanca	8	2005	5.835	211.655	25
Casablanca	8	2005	8.435	293.463	29
Casablanca	8	2005	4.242	257.391	23
Casablanca	8	2005	12.814	268.895	12
Casablanca	8	2005	7.574	255.989	26
Casablanca	8	2005	13.477	215.574	24
Rabat	8	2005	7.499	274.452	29
Rabat	8	2005	13.438	264.178	24
Rabat	8	2005	11.219	271.464	17
Rabat	8	2005	4.855	238.402	22
Meknes	8	2005	9.517	229.541	27
Meknes	8	2005	5.636	217.556	13
Meknes	8	2005	11.769	289.319	26
Meknes	8	2005	4.513	221.904	24
Fez	8	2005	5.628	201.414	17
Fez	8	2005	12.079	232.717	24
Fez	8	2005	6.363	237.886	26
Fez	8	2005	8.588	290.611	13
Fez	8	2005	9.263	230.677	20
Casablanca	8	2005	8	288.859	21
Casablanca	8	2005	10.813	245.791	19
Casablanca	8	2005	13.798	298.983	18
Casablanca	8	2005	6.117	231.084	11
Casablanca	8	2005	5.799	251.625	25
Casablanca	8	2005	7.62	200.001	20
Casablanca	8	2005	12.254	283.234	15
Rabat	8	2005	6.399	295.355	11
Rabat	8	2005	11.603	223.183	11
Rabat	8	2005	11.765	289.324	17
Rabat	8	2005	13.058	208.853	20
Meknes	8	2005	9.277	264.125	28
Meknes	8	2005	13.997	273.118	22
Meknes	8	2005	10.306	295.51	23
Meknes	8	2005	7.192	215.666	15
Fez	8	2005	6.756	217.838	13
Fez	8	2005	9.616	205.979	23
Fez	8	2005	7.266	288.539	10
Fez	8	2005	12.132	237.96	17
Fez	8	2005	4.502	277.031	20
Casablanca	8	2005	9.761	202.068	25
Casablanca	8	2005	11.676	233.772	22
Casablanca	8	2005	7.026	211.565	27
Casablanca	8	2005	9.446	248.048	19
Casablanca	8	2005	13.34	234.964	23
Casablanca	8	2005	8.254	257.205	13
Casablanca	8	2005	10.461	214.017	23
Rabat	8	2005	6.004	262.839	23
Rabat	8	2005	8.056	261.107	14
Rabat	8	2005	11.89	295.929	21
Rabat	8	2005	11.317	262.448	14
Meknes	8	2005	8.146	283.176	17
Meknes	8	2005	4.816	218.483	15
Meknes	8	2005	11.454	249.689	12
Meknes	8	2005	9.782	288.07	24
Fez	8	2005	12.306	242.89	26
Fez	8	2005	7.02	209.057	29
Fez	8	2005	10.053	274.496	25
Fez	8	2005	5.527	292.494	18
Fez	8	2005	6.318	220.185	29
Casablanca	8	2005	4.86	261.548	18
Casablanca	8	2005	8.204	214.576	24
Casablanca	8	2005	13.264	277.721	18
Casablanca	8	2005	9.044	292.719	23
Casablanca	8	2005	8.302	259.853	28
Casablanca	8	2005	12.58	214.634	15
Casablanca	8	2005	10	276.027	21
Rabat	8	2005	5.927	208.013	28
Rabat	8	2005	10.669	251.808	15
Rabat	8	2005	4.186	276.148	28
Rabat	8	2005	11.75	204.565	12
Meknes	8	2005	7.433	238.658	26
Meknes	8	2005	6.42	254.042	23
Meknes	8	2005	9.779	204.953	15
Meknes	8	2005	7.549	250.232	11
Fez	8	2005	5.111	260.626	11
Fez	8	2005	5.831	259.122	21
Fez	8	2005	10.681	227.905	22
Fez	8	2005	10.601	226.473	11
Fez	8	2005	8.35	275.361	21
Casablanca	8	2005	9.584	229.397	13
Casablanca	8	2005	10.779	237.34	23
Casablanca	8	2005	4.041	269.46	29
Casablanca	8	2005	9.97	289.433	25
Casablanca	8	2005	10.127	264.056	27
Casablanca	8	2005	5.654	267.776	23
Casablanca	8	2005	10.374	211.635	22
Rabat	8	2005	9.482	295.642	21
Rabat	8	2005	4.259	225.967	23
Rabat	8	2005	9.418	270.758	24
Rabat	8	2005	6.679	250.069	21
Meknes	8	2005	11.158	219.315	20
Meknes	8	2005	11.239	282.913	26
Meknes	8	2005	4.565	251.07	14
Meknes	8	2005	11.987	287.763	23
Fez	8	2005	8.473	267.768	26
Fez	8	2005	6.037	263.078	11
Fez	8	2005	7.285	282.637	21
Fez	8	2005	9.038	228.036	24
Fez	8	2005	6.317	219.441	22
Casablanca	8	2005	12.158	209.473	23
Casablanca	8	2005	7.744	279.786	19
Casablanca	8	2005	8.804	217.568	16
Casablanca	8	2005	8.706	254.384	12
Casablanca	8	2005	12.664	217.684	27
Casablanca	8	2005	7.247	294.912	12
Casablanca	8	2005	11.569	221.998	19
Rabat	8	2005	12.386	256.987	14
Rabat	8	2005	9.88	227.461	10
Rabat	8	2005	4.803	206.089	21
Rabat	8	2005	7.954	212.473	26
Meknes	8	2005	6.813	207.377	26
Meknes	8	2005	6.82	278.899	23
Meknes	8	2005	12.174	238.659	21
Meknes	8	2005	9.38	230.607	22
Fez	8	2005	11.537	247.775	22
Fez	8	2005	10.105	222.767	24
Fez	8	2005	12.25	231.502	14
Fez	8	2005	10.246	247.462	21
Fez	8	2005	10.708	213.051	23
Casablanca	8	2005	9.463	203.637	25
Casablanca	8	2005	5.807	290.035	27
Casablanca	8	2005	9.953	291.539	21
Casablanca	8	2005	12.793	213.172	19
Casablanca	8	2005	8.649	290.835	22
Casablanca	8	2005	6.442	266.474	17
Casablanca	8	2005	12.13	275.584	28
Rabat	8	2005	13.86	249.33	26
Rabat	8	2005	5.051	266.957	10
Rabat	8	2005	10.952	232.984	17
Rabat	8	2005	11.627	285.769	28
Meknes	8	2005	8.637	296.718	19
Meknes	8	2005	4.837	245.655	17
Meknes	8	2005	10.195	217.476	27
Meknes	8	2005	9.046	289.175	10
Fez	8	2005	11.352	252.21	12
Fez	8	2005	5.332	277.287	27
Fez	8	2005	9.363	296.932	26
Fez	8	2005	6.6	233.307	11
Fez	8	2005	9.674	213.154	28
Casablanca	8	2005	4.918	274.838	13
Casablanca	8	2005	7.484	248.39	17
Casablanca	8	2005	5.157	299.227	10
Casablanca	8	2005	5.161	243.849	12
Casablanca	8	2005	8.951	227.161	16
Casablanca	8	2005	11.666	232.607	28
Casablanca	8	2005	13.203	218.007	17
Rabat	8	2005	5.776	233.623	16
Rabat	8	2005	9.095	208.957	10
Rabat	8	2005	7.392	267.322	25
Rabat	8	2005	11.218	216.152	19
Meknes	8	2005	7.783	218.908	16
Meknes	8	2005	11.872	227.427	16
Meknes	8	2005	5.694	213.397	12
Meknes	8	2005	6.137	204.498	16
Fez	8	2005	11.442	283.321	21
Fez	8	2005	13.033	264.929	21
Fez	8	2005	4.523	279.101	22
Fez	8	2005	13.477	294.865	22
Fez	8	2005	7.547	252.324	29
Casablanca	8	2005	6.5	204.911	19
Casablanca	8	2005	4.293	254.846	15
Casablanca	8	2005	13.523	222.071	12
Casablanca	8	2005	13.085	209.68	24
Casablanca	8	2005	8.66	251.17	28
Casablanca	8	2005	9.26	247.946	26
Casablanca	8	2005	9.921	245.573	18
Rabat	8	2005	12.546	222.352	22
Rabat	8	2005	9.22	251.574	16
Rabat	8	2005	7.688	212.853	23
Rabat	8	2005	5.649	274.691	22
Meknes	8	2005	9.115	295.841	21
Meknes	8	2005	6.35	205.436	20
Meknes	8	2005	5.612	236.084	22
Meknes	8	2005	13.002	275.645	13
Fez	8	2005	5.12	205.237	21
Fez	8	2005	5.445	221.72	27
Fez	8	2005	11.276	296.092	21
Fez	8	2005	4.192	286.122	21
Fez	8	2005	9.188	238.54	15
Casablanca	8	2005	11.73	252.378	22
Casablanca	8	2005	7.347	292.373	23
Casablanca	8	2005	9.51	235.306	15
Casablanca	8	2005	5.665	238.852	13
Casablanca	8	2005	8.596	283.645	22
Casablanca	8	2005	12.585	267.117	15
Casablanca	8	2005	4.438	203.675	12
Rabat	8	2005	6.682	208.526	10
Rabat	8	2005	7.588	276.02	16
Rabat	8	2005	7.76	283.95	20
Rabat	8	2005	12.015	231.107	18
Meknes	8	2005	4.663	220.518	15
Meknes	8	2005	5.73	248.66	11
Meknes	8	2005	9.77	260.554	22
Meknes	8	2005	9.233	266.118	13
Fez	8	2005	11.58	250.834	24
Fez	8	2005	12.461	217.457	18
Fez	8	2005	7.794	213.223	16
Fez	8	2005	9.69	217.632	19
Fez	8	2005	5.13	202.383	22
Casablanca	8	2005	8.454	218.078	20
Casablanca	8	2005	9.26	270.108	20
Casablanca	8	2005	12.219	283.658	23
Casablanca	8	2005	13.108	249.523	28
Casablanca	8	2005	11.494	201.275	25
Casablanca	8	2005	11.289	201.55	18
Casablanca	8	2005	13.194	211.471	16
Rabat	8	2005	12.655	267.724	14
Rabat	8	2005	12.742	237.837	25
Rabat	8	2005	6.958	200.121	26
Rabat	8	2005	7.26	296.279	13
Meknes	8	2005	4.951	248.821	17
Meknes	8	2005	11.627	231.567	27
Meknes	8	2005	13.006	291.253	20
Meknes	8	2005	13.357	234.01	17
Fez	8	2005	7.803	254.115	11
Fez	8	2005	13.619	282.809	11
Fez	8	2005	7.129	265.147	18
Fez	8	2005	7.474	216.231	16
Fez	8	2005	9.313	258.811	21
Casablanca	8	2005	4.997	255.749	25
Casablanca	8	2005	5.658	240.867	24
Casablanca	8	2005	13.379	243.77	23
Casablanca	8	2005	13.499	204.738	17
Casablanca	8	2005	13.39	204.081	12
Casablanca	8	2005	5.174	254.969	18
Casablanca	8	2005	6.976	276.146	14
Rabat	8	2005	7.375	235.453	16
Rabat	8	2005	4.277	274.795	22
Rabat	8	2005	6.677	285.778	10
Rabat	8	2005	5.448	273.905	20
Meknes	8	2005	12.275	207.287	14
Meknes	8	2005	7.866	251.357	16
Meknes	8	2005	12.364	236.019	20
Meknes	8	2005	4.066	217.143	19
Fez	8	2005	13.915	260.048	22
Fez	8	2005	10.25	205.277	20
Fez	8	2005	10.184	262.182	24
Fez	8	2005	12.662	237.242	12
Fez	8	2005	12.182	209.409	15
Casablanca	8	2005	4.86	285.396	11
Casablanca	8	2005	10.269	253.557	15
Casablanca	8	2005	9.072	245.811	19
Casablanca	8	2005	12.567	265.879	10
Casablanca	8	2005	6.764	251.528	15
Casablanca	8	2005	8.681	257.45	29
Casablanca	8	2005	12.602	216.932	28
Rabat	8	2005	8.601	246.259	23
Rabat	8	2005	13.476	234.341	24
Rabat	8	2005	8.889	285.663	14
Rabat	8	2005	9.189	215.816	12
Meknes	8	2005	11.337	277.463	24
Meknes	8	2005	11.279	282.057	14
Meknes	8	2005	9.887	288.327	23
Meknes	8	2005	7.335	215.256	21
Fez	8	2005	8.27	210.149	23
Fez	8	2005	8.595	290.619	10
Fez	8	2005	9.364	299.688	21
Fez	8	2005	5.356	224.897	24
Fez	8	2005	10.579	253.743	13
Casablanca	8	2005	6.997	206.975	11
Casablanca	8	2005	8.952	229.891	12
Casablanca	8	2005	6.781	243.9	18
Casablanca	8	2005	13.173	240.388	20
Casablanca	8	2005	11.226	252.042	10
Casablanca	8	2005	13.888	272.322	19
Casablanca	8	2005	6.611	242.201	14
Rabat	8	2005	12.164	237.271	17
Rabat	8	2005	13.244	296.711	26
Rabat	8	2005	10.018	213.936	12
Rabat	8	2005	11.856	228.342	27
Meknes	8	2005	12.173	288.326	26
Meknes	8	2005	12.294	237.583	19
Meknes	8	2005	8.938	247.747	18
Meknes	8	2005	5.547	227.077	26
Fez	8	2005	7.365	246.928	29
Fez	8	2005	10.036	291.595	14
Fez	8	2005	5.025	256.733	22
Fez	8	2005	13.089	248.382	27
